nohup: 忽略输入
[train] device = cuda
[bigvul] split=train  loaded=150908  vuln=8736  benign=142172  skipped=0
[bigvul] split=val    loaded= 18864  vuln=1109  benign=17755  skipped=0
Loading weights:   0%|          | 0/199 [00:00<?, ?it/s]Loading weights: 100%|██████████| 199/199 [00:00<00:00, 19333.07it/s]
[train] ep=0 step=   0  L_total=1.0382  L_ce=0.6648  L_trust=0.7467 (iou=0.000 syn=0.636 pdg=0.857)
[train] ep=0 step=  50  L_total=0.3647  L_ce=0.0097  L_trust=0.7099 (iou=0.000 syn=0.605 pdg=0.814)
[train] ep=0 step= 100  L_total=1.8040  L_ce=0.9824  L_trust=1.6434 (iou=0.914 syn=0.612 pdg=0.847)
[train] ep=0 step=1550  L_total=0.3777  L_ce=0.0089  L_trust=0.7375 (iou=0.000 syn=0.600 pdg=0.875)
[train] ep=0 step=1600  L_total=0.3782  L_ce=0.0095  L_trust=0.7375 (iou=0.000 syn=0.600 pdg=0.875)
[train] ep=0 step=1650  L_total=0.7655  L_ce=0.0078  L_trust=1.5153 (iou=0.778 syn=0.600 pdg=0.875)
[train] ep=0 step=1700  L_total=0.2691  L_ce=0.0109  L_trust=0.5164 (iou=0.000 syn=0.533 pdg=0.500)
[train] ep=0 step=1750  L_total=0.3718  L_ce=0.0031  L_trust=0.7375 (iou=0.000 syn=0.600 pdg=0.875)
[train] ep=0 step=1800  L_total=0.3792  L_ce=0.0028  L_trust=0.7528 (iou=0.000 syn=0.600 pdg=0.905)
[train] ep=0 step=1850  L_total=0.2802  L_ce=0.0052  L_trust=0.5499 (iou=0.000 syn=0.600 pdg=0.499)
[train] ep=0 step=1900  L_total=0.8329  L_ce=0.3141  L_trust=1.0375 (iou=1.000 syn=0.075 pdg=0.000)
[train] ep=0 step=1950  L_total=0.5641  L_ce=0.0142  L_trust=1.0998 (iou=1.000 syn=0.075 pdg=0.125)
[train] ep=0 step=2000  L_total=0.0134  L_ce=0.0134  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=2050  L_total=1.0993  L_ce=0.5993  L_trust=1.0000 (iou=1.000 syn=0.000 pdg=0.000)
[train] ep=0 step=2100  L_total=0.0120  L_ce=0.0103  L_trust=0.0033 (iou=0.000 syn=0.006 pdg=0.000)
[train] ep=0 step=2150  L_total=0.9012  L_ce=0.6846  L_trust=0.4333 (iou=0.333 syn=0.075 pdg=0.125)
[train] ep=0 step=2200  L_total=0.0085  L_ce=0.0085  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=2250  L_total=0.0044  L_ce=0.0044  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=2300  L_total=0.0175  L_ce=0.0175  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=2350  L_total=0.0046  L_ce=0.0045  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=2400  L_total=0.0084  L_ce=0.0084  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=2450  L_total=0.0627  L_ce=0.0109  L_trust=0.1037 (iou=0.000 syn=0.079 pdg=0.129)
[train] ep=0 step=2500  L_total=0.0060  L_ce=0.0060  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=2550  L_total=0.0107  L_ce=0.0107  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=2600  L_total=0.0126  L_ce=0.0126  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=2650  L_total=0.0046  L_ce=0.0046  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=2700  L_total=0.0053  L_ce=0.0053  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=2750  L_total=0.5131  L_ce=0.0131  L_trust=1.0000 (iou=1.000 syn=0.000 pdg=0.000)
[train] ep=0 step=2800  L_total=0.9978  L_ce=0.6173  L_trust=0.7610 (iou=0.661 syn=0.075 pdg=0.125)
[train] ep=0 step=2850  L_total=0.5651  L_ce=0.0151  L_trust=1.1000 (iou=1.000 syn=0.075 pdg=0.125)
[train] ep=0 step=2900  L_total=0.0065  L_ce=0.0065  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=2950  L_total=0.0555  L_ce=0.0055  L_trust=0.1000 (iou=0.000 syn=0.075 pdg=0.125)
[train] ep=0 step=3000  L_total=0.0276  L_ce=0.0092  L_trust=0.0369 (iou=0.000 syn=0.031 pdg=0.043)
[train] ep=0 step=3050  L_total=0.6353  L_ce=0.6353  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=3100  L_total=0.0017  L_ce=0.0017  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=3150  L_total=0.0063  L_ce=0.0063  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=3200  L_total=0.0114  L_ce=0.0114  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=3250  L_total=0.0128  L_ce=0.0128  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=3300  L_total=0.0058  L_ce=0.0058  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=3350  L_total=0.0060  L_ce=0.0060  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=3400  L_total=0.0039  L_ce=0.0039  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=3450  L_total=0.0100  L_ce=0.0100  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=3500  L_total=1.0486  L_ce=0.5486  L_trust=1.0000 (iou=1.000 syn=0.000 pdg=0.000)
[train] ep=0 step=3550  L_total=0.0073  L_ce=0.0073  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=3600  L_total=0.0100  L_ce=0.0100  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=3650  L_total=0.2329  L_ce=0.0089  L_trust=0.4478 (iou=0.410 syn=0.075 pdg=0.000)
[train] ep=0 step=3700  L_total=1.2707  L_ce=0.7436  L_trust=1.0542 (iou=0.952 syn=0.076 pdg=0.127)
[train] ep=0 step=3750  L_total=1.1819  L_ce=0.6819  L_trust=1.0000 (iou=1.000 syn=0.000 pdg=0.000)
[train] ep=0 step=3800  L_total=0.0052  L_ce=0.0052  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=3850  L_total=0.0177  L_ce=0.0176  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=3900  L_total=0.0041  L_ce=0.0041  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=3950  L_total=0.0176  L_ce=0.0176  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=4000  L_total=0.0152  L_ce=0.0152  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=4050  L_total=0.6594  L_ce=0.6594  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=4100  L_total=0.0104  L_ce=0.0104  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=4150  L_total=0.2198  L_ce=0.0031  L_trust=0.4334 (iou=0.333 syn=0.075 pdg=0.125)
[train] ep=0 step=4200  L_total=0.0231  L_ce=0.0231  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=4250  L_total=0.0106  L_ce=0.0106  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=4300  L_total=0.6669  L_ce=0.6169  L_trust=0.1000 (iou=0.000 syn=0.075 pdg=0.125)
[train] ep=0 step=4350  L_total=0.5274  L_ce=0.5274  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=4400  L_total=0.0050  L_ce=0.0050  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=4450  L_total=0.5068  L_ce=0.0068  L_trust=1.0000 (iou=1.000 syn=0.000 pdg=0.000)
[train] ep=0 step=4500  L_total=0.0067  L_ce=0.0067  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=4550  L_total=1.1963  L_ce=0.6963  L_trust=1.0000 (iou=1.000 syn=0.000 pdg=0.000)
[train] ep=0 step=4600  L_total=0.0092  L_ce=0.0091  L_trust=0.0001 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=4650  L_total=0.0071  L_ce=0.0071  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=4700  L_total=0.0051  L_ce=0.0051  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=4750  L_total=0.0075  L_ce=0.0075  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=4800  L_total=0.0061  L_ce=0.0061  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=4850  L_total=0.0082  L_ce=0.0082  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=4900  L_total=0.0037  L_ce=0.0037  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=4950  L_total=0.5683  L_ce=0.0074  L_trust=1.1218 (iou=1.000 syn=0.119 pdg=0.125)
[train] ep=0 step=5000  L_total=0.0093  L_ce=0.0093  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=5050  L_total=0.1413  L_ce=0.0064  L_trust=0.2698 (iou=0.167 syn=0.081 pdg=0.125)
[train] ep=0 step=5100  L_total=0.0102  L_ce=0.0102  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=5150  L_total=0.0116  L_ce=0.0116  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=5200  L_total=0.0034  L_ce=0.0034  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=5250  L_total=0.0120  L_ce=0.0120  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=5300  L_total=0.0080  L_ce=0.0080  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=5350  L_total=1.6134  L_ce=1.3134  L_trust=0.6000 (iou=0.500 syn=0.075 pdg=0.125)
[train] ep=0 step=5400  L_total=0.0136  L_ce=0.0136  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=5450  L_total=0.0050  L_ce=0.0050  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=5500  L_total=0.0080  L_ce=0.0080  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=5550  L_total=0.0087  L_ce=0.0087  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=5600  L_total=0.0038  L_ce=0.0038  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=5650  L_total=0.0226  L_ce=0.0038  L_trust=0.0375 (iou=0.000 syn=0.075 pdg=0.000)
[train] ep=0 step=5700  L_total=1.0399  L_ce=1.0399  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=5750  L_total=0.0075  L_ce=0.0075  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=5800  L_total=0.0062  L_ce=0.0062  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=5850  L_total=0.0038  L_ce=0.0038  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=5900  L_total=0.0072  L_ce=0.0072  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=5950  L_total=0.1219  L_ce=0.1219  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=6000  L_total=0.6060  L_ce=0.0060  L_trust=1.2000 (iou=1.000 syn=0.150 pdg=0.250)
[train] ep=0 step=6050  L_total=0.0053  L_ce=0.0053  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=6100  L_total=0.0058  L_ce=0.0058  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=6150  L_total=0.0045  L_ce=0.0045  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=6200  L_total=0.0034  L_ce=0.0034  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=6250  L_total=0.5109  L_ce=0.0109  L_trust=1.0000 (iou=1.000 syn=0.000 pdg=0.000)
[train] ep=0 step=6300  L_total=0.0049  L_ce=0.0049  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=6350  L_total=0.0090  L_ce=0.0090  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=6400  L_total=0.0057  L_ce=0.0057  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=6450  L_total=0.4826  L_ce=0.0042  L_trust=0.9568 (iou=0.857 syn=0.075 pdg=0.125)
[train] ep=0 step=6500  L_total=0.0165  L_ce=0.0165  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=6550  L_total=0.4098  L_ce=0.0027  L_trust=0.8143 (iou=0.714 syn=0.075 pdg=0.125)
[train] ep=0 step=6600  L_total=0.0029  L_ce=0.0029  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=6650  L_total=0.4953  L_ce=0.0035  L_trust=0.9835 (iou=0.857 syn=0.128 pdg=0.125)
[train] ep=0 step=6700  L_total=0.0089  L_ce=0.0089  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=6750  L_total=0.0103  L_ce=0.0103  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=6800  L_total=0.3645  L_ce=0.0088  L_trust=0.7114 (iou=0.672 syn=0.029 pdg=0.049)
[train] ep=0 step=6850  L_total=0.0549  L_ce=0.0049  L_trust=0.1000 (iou=0.000 syn=0.075 pdg=0.125)
[train] ep=0 step=6900  L_total=0.0044  L_ce=0.0044  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=6950  L_total=0.0034  L_ce=0.0034  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=7000  L_total=0.9483  L_ce=0.4483  L_trust=1.0000 (iou=1.000 syn=0.000 pdg=0.000)
[train] ep=0 step=7050  L_total=0.0035  L_ce=0.0035  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=7100  L_total=0.4648  L_ce=0.4633  L_trust=0.0031 (iou=0.000 syn=0.006 pdg=0.000)
[train] ep=0 step=7150  L_total=0.0015  L_ce=0.0015  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=7200  L_total=0.0033  L_ce=0.0033  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=7250  L_total=0.0119  L_ce=0.0119  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=7300  L_total=0.0079  L_ce=0.0079  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=7350  L_total=0.4743  L_ce=0.0012  L_trust=0.9462 (iou=0.846 syn=0.075 pdg=0.125)
[train] ep=0 step=7400  L_total=0.0040  L_ce=0.0040  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=7450  L_total=0.0071  L_ce=0.0071  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=7500  L_total=0.0077  L_ce=0.0077  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=7550  L_total=1.1796  L_ce=0.6796  L_trust=1.0000 (iou=1.000 syn=0.000 pdg=0.000)
[train] ep=0 step=7600  L_total=0.0069  L_ce=0.0069  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=7650  L_total=0.0525  L_ce=0.0025  L_trust=0.1000 (iou=0.000 syn=0.075 pdg=0.125)
[train] ep=0 step=7700  L_total=1.0898  L_ce=0.5898  L_trust=1.0000 (iou=1.000 syn=0.000 pdg=0.000)
[train] ep=0 step=7750  L_total=0.3039  L_ce=0.0039  L_trust=0.6000 (iou=0.500 syn=0.075 pdg=0.125)
[train] ep=0 step=7800  L_total=0.6155  L_ce=0.6155  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=7850  L_total=0.0574  L_ce=0.0074  L_trust=0.1000 (iou=0.000 syn=0.075 pdg=0.125)
[train] ep=0 step=7900  L_total=0.0053  L_ce=0.0053  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=7950  L_total=0.7469  L_ce=0.6969  L_trust=0.1000 (iou=0.000 syn=0.075 pdg=0.125)
[train] ep=0 step=8000  L_total=0.0060  L_ce=0.0060  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=8050  L_total=0.5013  L_ce=0.0031  L_trust=0.9964 (iou=0.913 syn=0.075 pdg=0.092)
[train] ep=0 step=8100  L_total=0.0026  L_ce=0.0026  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=8150  L_total=0.0065  L_ce=0.0065  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=8200  L_total=0.0033  L_ce=0.0033  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=8250  L_total=0.0055  L_ce=0.0055  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=8300  L_total=0.1689  L_ce=0.0058  L_trust=0.3261 (iou=0.167 syn=0.194 pdg=0.125)
[train] ep=0 step=8350  L_total=0.0017  L_ce=0.0017  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=8400  L_total=0.0557  L_ce=0.0057  L_trust=0.1000 (iou=0.000 syn=0.075 pdg=0.125)
[train] ep=0 step=8450  L_total=0.0036  L_ce=0.0036  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=8500  L_total=0.0700  L_ce=0.0090  L_trust=0.1219 (iou=0.000 syn=0.119 pdg=0.125)
[train] ep=0 step=8550  L_total=0.0067  L_ce=0.0067  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=8600  L_total=0.0041  L_ce=0.0041  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=8650  L_total=0.0123  L_ce=0.0123  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=8700  L_total=0.5048  L_ce=0.0048  L_trust=1.0000 (iou=1.000 syn=0.000 pdg=0.000)
[train] ep=0 step=8750  L_total=0.0042  L_ce=0.0042  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=8800  L_total=0.0065  L_ce=0.0065  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=8850  L_total=0.0062  L_ce=0.0062  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=8900  L_total=1.0843  L_ce=0.5843  L_trust=1.0000 (iou=1.000 syn=0.000 pdg=0.000)
[train] ep=0 step=8950  L_total=0.5056  L_ce=0.0056  L_trust=1.0000 (iou=1.000 syn=0.000 pdg=0.000)
[train] ep=0 step=9000  L_total=0.5060  L_ce=0.0060  L_trust=1.0000 (iou=1.000 syn=0.000 pdg=0.000)
[train] ep=0 step=9050  L_total=0.0027  L_ce=0.0027  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=9100  L_total=0.0020  L_ce=0.0020  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=9150  L_total=0.0563  L_ce=0.0063  L_trust=0.1000 (iou=0.000 syn=0.075 pdg=0.125)
[train] ep=0 step=9200  L_total=0.0063  L_ce=0.0063  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=9250  L_total=0.3554  L_ce=0.0054  L_trust=0.7000 (iou=0.600 syn=0.075 pdg=0.125)
[train] ep=0 step=9300  L_total=0.0110  L_ce=0.0110  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=9350  L_total=0.6705  L_ce=0.6705  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=9400  L_total=0.0712  L_ce=0.0212  L_trust=0.1000 (iou=0.000 syn=0.075 pdg=0.125)
[train] ep=0 step=9450  L_total=0.0073  L_ce=0.0073  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=9500  L_total=0.7000  L_ce=0.7000  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=9550  L_total=0.0429  L_ce=0.0429  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=9600  L_total=0.0024  L_ce=0.0024  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=9650  L_total=0.0053  L_ce=0.0053  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=9700  L_total=1.2573  L_ce=0.7573  L_trust=1.0000 (iou=1.000 syn=0.000 pdg=0.000)
[train] ep=0 step=9750  L_total=0.0017  L_ce=0.0017  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=9800  L_total=0.0048  L_ce=0.0048  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=9850  L_total=0.0054  L_ce=0.0054  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=9900  L_total=0.9547  L_ce=0.4359  L_trust=1.0375 (iou=1.000 syn=0.075 pdg=0.000)
[train] ep=0 step=9950  L_total=0.0025  L_ce=0.0025  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=10000  L_total=0.0572  L_ce=0.0072  L_trust=0.1000 (iou=0.000 syn=0.075 pdg=0.125)
[train] ep=0 step=10050  L_total=0.6930  L_ce=0.6930  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=10100  L_total=0.7847  L_ce=0.7847  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=0 step=10150  L_total=0.5147  L_ce=0.0147  L_trust=1.0000 (iou=1.000 syn=0.000 pdg=0.000)
