nohup: 忽略输入
[train] device = cuda
[bigvul] split=train  loaded=150908  vuln=8736  benign=142172  skipped=0
[bigvul] split=val    loaded= 18864  vuln=1109  benign=17755  skipped=0
 Loading weights:   0%|          | 0/199 [00:00<?, ?it/s] Loading weights: 100%|██████████| 199/199 [00:00<00:00, 30376.92it/s]
[train] ep=0 step=   0  L_total=0.7395  L_ce=0.6648  L_trust=0.7467 (iou=0.000 syn=0.636 pdg=0.857)
[train] ep=0 step=  50  L_total=0.0815  L_ce=0.0102  L_trust=0.7131 (iou=0.000 syn=0.609 pdg=0.818)
[train] ep=0 step= 100  L_total=1.1441  L_ce=0.9761  L_trust=1.6799 (iou=0.931 syn=0.623 pdg=0.875)
[train] ep=1 step=22500  L_total=0.0453  L_ce=0.0019  L_trust=0.4333 (iou=0.333 syn=0.075 pdg=0.125)
[train] ep=1 step=22550  L_total=0.0018  L_ce=0.0018  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=22600  L_total=0.0464  L_ce=0.0031  L_trust=0.4333 (iou=0.333 syn=0.075 pdg=0.125)
[train] ep=1 step=22650  L_total=0.6324  L_ce=0.6324  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=22700  L_total=0.0137  L_ce=0.0137  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=22750  L_total=0.0018  L_ce=0.0018  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=22800  L_total=1.6301  L_ce=1.5301  L_trust=1.0000 (iou=1.000 syn=0.000 pdg=0.000)
[train] ep=1 step=22850  L_total=0.1140  L_ce=0.0040  L_trust=1.0999 (iou=1.000 syn=0.075 pdg=0.125)
[train] ep=1 step=22900  L_total=0.4582  L_ce=0.4582  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=22950  L_total=0.0049  L_ce=0.0049  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=23000  L_total=0.0050  L_ce=0.0050  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=23050  L_total=0.8035  L_ce=0.7035  L_trust=1.0000 (iou=1.000 syn=0.000 pdg=0.000)
[train] ep=1 step=23100  L_total=0.0089  L_ce=0.0089  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=23150  L_total=0.0025  L_ce=0.0025  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=23200  L_total=0.8565  L_ce=0.7565  L_trust=1.0000 (iou=1.000 syn=0.000 pdg=0.000)
[train] ep=1 step=23250  L_total=0.0038  L_ce=0.0038  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=23300  L_total=0.0464  L_ce=0.0031  L_trust=0.4335 (iou=0.334 syn=0.075 pdg=0.125)
[train] ep=1 step=23350  L_total=0.0055  L_ce=0.0055  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=23400  L_total=0.0050  L_ce=0.0050  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=23450  L_total=0.0049  L_ce=0.0049  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=23500  L_total=0.0026  L_ce=0.0026  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=23550  L_total=0.0028  L_ce=0.0028  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=23600  L_total=0.0124  L_ce=0.0024  L_trust=0.1000 (iou=0.000 syn=0.075 pdg=0.125)
[train] ep=1 step=23650  L_total=0.0061  L_ce=0.0061  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=23700  L_total=0.0047  L_ce=0.0047  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=23750  L_total=0.0043  L_ce=0.0043  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=23800  L_total=0.8349  L_ce=0.7366  L_trust=0.9827 (iou=0.883 syn=0.075 pdg=0.125)
[train] ep=1 step=23850  L_total=0.0066  L_ce=0.0066  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=23900  L_total=0.0133  L_ce=0.0029  L_trust=0.1039 (iou=0.000 syn=0.083 pdg=0.125)
[train] ep=1 step=23950  L_total=0.0138  L_ce=0.0038  L_trust=0.1000 (iou=0.000 syn=0.075 pdg=0.125)
[train] ep=1 step=24000  L_total=0.0153  L_ce=0.0053  L_trust=0.1000 (iou=0.000 syn=0.075 pdg=0.125)
[train] ep=1 step=24050  L_total=0.0020  L_ce=0.0020  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=24100  L_total=0.0237  L_ce=0.0037  L_trust=0.2000 (iou=0.000 syn=0.150 pdg=0.250)
[train] ep=1 step=24150  L_total=0.0448  L_ce=0.0015  L_trust=0.4333 (iou=0.333 syn=0.075 pdg=0.125)
[train] ep=1 step=24200  L_total=0.0141  L_ce=0.0041  L_trust=0.1000 (iou=0.000 syn=0.075 pdg=0.125)
[train] ep=1 step=24250  L_total=0.0025  L_ce=0.0025  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=24300  L_total=0.8929  L_ce=0.7929  L_trust=1.0000 (iou=1.000 syn=0.000 pdg=0.000)
[train] ep=1 step=24350  L_total=0.1066  L_ce=0.0023  L_trust=1.0433 (iou=1.000 syn=0.075 pdg=0.012)
[train] ep=1 step=24400  L_total=0.0029  L_ce=0.0029  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=24450  L_total=0.0030  L_ce=0.0030  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=24500  L_total=0.1081  L_ce=0.0025  L_trust=1.0558 (iou=0.956 syn=0.075 pdg=0.125)
[train] ep=1 step=24550  L_total=0.0053  L_ce=0.0016  L_trust=0.0375 (iou=0.000 syn=0.075 pdg=0.000)
[train] ep=1 step=24600  L_total=0.0023  L_ce=0.0023  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=24650  L_total=0.0088  L_ce=0.0088  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=24700  L_total=0.0745  L_ce=0.0035  L_trust=0.7098 (iou=0.600 syn=0.095 pdg=0.125)
[train] ep=1 step=24750  L_total=0.1132  L_ce=0.0032  L_trust=1.1000 (iou=1.000 syn=0.075 pdg=0.125)
[train] ep=1 step=24800  L_total=0.7585  L_ce=0.7152  L_trust=0.4333 (iou=0.333 syn=0.075 pdg=0.125)
[train] ep=1 step=24850  L_total=0.0043  L_ce=0.0043  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=24900  L_total=0.0044  L_ce=0.0044  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=24950  L_total=0.0127  L_ce=0.0027  L_trust=0.1000 (iou=0.000 syn=0.075 pdg=0.125)
[train] ep=1 step=25000  L_total=0.0021  L_ce=0.0021  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=25050  L_total=0.0019  L_ce=0.0019  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=25100  L_total=0.6533  L_ce=0.6533  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=25150  L_total=0.5506  L_ce=0.5506  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=25200  L_total=0.0018  L_ce=0.0018  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=25250  L_total=0.7232  L_ce=0.6861  L_trust=0.3708 (iou=0.333 syn=0.075 pdg=0.000)
[train] ep=1 step=25300  L_total=0.5791  L_ce=0.5791  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=25350  L_total=0.1123  L_ce=0.0023  L_trust=1.1000 (iou=1.000 syn=0.075 pdg=0.125)
[train] ep=1 step=25400  L_total=0.4199  L_ce=0.4199  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=25450  L_total=0.0031  L_ce=0.0031  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=25500  L_total=0.0024  L_ce=0.0024  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=25550  L_total=0.0028  L_ce=0.0028  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=25600  L_total=0.0032  L_ce=0.0032  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=25650  L_total=0.0083  L_ce=0.0083  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=25700  L_total=0.0103  L_ce=0.0103  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=25750  L_total=0.0039  L_ce=0.0039  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=25800  L_total=0.0075  L_ce=0.0075  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=25850  L_total=0.0095  L_ce=0.0095  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=25900  L_total=0.0072  L_ce=0.0072  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=25950  L_total=0.0096  L_ce=0.0096  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=26000  L_total=0.0036  L_ce=0.0036  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=26050  L_total=0.0029  L_ce=0.0029  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=26100  L_total=0.0946  L_ce=0.0032  L_trust=0.9143 (iou=0.714 syn=0.150 pdg=0.250)
[train] ep=1 step=26150  L_total=0.0031  L_ce=0.0031  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=26200  L_total=0.0217  L_ce=0.0217  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=26250  L_total=0.4350  L_ce=0.4350  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=26300  L_total=0.0017  L_ce=0.0017  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=26350  L_total=0.4884  L_ce=0.4884  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=26400  L_total=0.0478  L_ce=0.0107  L_trust=0.3709 (iou=0.333 syn=0.075 pdg=0.000)
[train] ep=1 step=26450  L_total=0.0134  L_ce=0.0034  L_trust=0.1000 (iou=0.000 syn=0.075 pdg=0.125)
[train] ep=1 step=26500  L_total=0.0082  L_ce=0.0044  L_trust=0.0375 (iou=0.000 syn=0.075 pdg=0.000)
[train] ep=1 step=26550  L_total=0.0029  L_ce=0.0029  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=26600  L_total=0.6343  L_ce=0.6343  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=26650  L_total=0.0035  L_ce=0.0035  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=26700  L_total=0.0937  L_ce=0.0090  L_trust=0.8466 (iou=0.709 syn=0.150 pdg=0.125)
[train] ep=1 step=26750  L_total=0.3067  L_ce=0.2963  L_trust=0.1045 (iou=0.000 syn=0.084 pdg=0.125)
[train] ep=1 step=26800  L_total=0.0032  L_ce=0.0032  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=26850  L_total=0.0073  L_ce=0.0073  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=26900  L_total=0.0403  L_ce=0.0033  L_trust=0.3708 (iou=0.333 syn=0.075 pdg=0.000)
[train] ep=1 step=26950  L_total=0.0025  L_ce=0.0025  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=27000  L_total=0.0033  L_ce=0.0033  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=27050  L_total=0.1115  L_ce=0.0066  L_trust=1.0480 (iou=1.000 syn=0.075 pdg=0.021)
[train] ep=1 step=27100  L_total=0.8317  L_ce=0.7280  L_trust=1.0375 (iou=1.000 syn=0.075 pdg=0.000)
[train] ep=1 step=27150  L_total=0.0817  L_ce=0.0050  L_trust=0.7667 (iou=0.667 syn=0.075 pdg=0.125)
[train] ep=1 step=27200  L_total=0.0244  L_ce=0.0244  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=27250  L_total=0.0055  L_ce=0.0018  L_trust=0.0375 (iou=0.000 syn=0.075 pdg=0.000)
[train] ep=1 step=27300  L_total=0.0377  L_ce=0.0275  L_trust=0.1017 (iou=0.000 syn=0.078 pdg=0.125)
[train] ep=1 step=27350  L_total=0.0133  L_ce=0.0033  L_trust=0.1000 (iou=0.000 syn=0.075 pdg=0.125)
[train] ep=1 step=27400  L_total=0.0027  L_ce=0.0027  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=27450  L_total=0.0233  L_ce=0.0031  L_trust=0.2012 (iou=0.000 syn=0.152 pdg=0.250)
[train] ep=1 step=27500  L_total=0.0028  L_ce=0.0028  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=27550  L_total=0.0028  L_ce=0.0028  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=27600  L_total=0.0035  L_ce=0.0035  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=27650  L_total=0.0028  L_ce=0.0028  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=27700  L_total=0.0039  L_ce=0.0039  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=27750  L_total=0.0069  L_ce=0.0069  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=27800  L_total=0.0046  L_ce=0.0046  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=27850  L_total=0.0037  L_ce=0.0037  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=27900  L_total=0.0031  L_ce=0.0031  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=27950  L_total=0.0040  L_ce=0.0040  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=28000  L_total=0.0017  L_ce=0.0017  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=28050  L_total=0.0448  L_ce=0.0015  L_trust=0.4333 (iou=0.333 syn=0.075 pdg=0.125)
[train] ep=1 step=28100  L_total=0.0086  L_ce=0.0026  L_trust=0.0599 (iou=0.000 syn=0.085 pdg=0.034)
[train] ep=1 step=28150  L_total=0.0057  L_ce=0.0057  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=28200  L_total=0.0027  L_ce=0.0027  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=28250  L_total=0.0037  L_ce=0.0037  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=28300  L_total=0.7774  L_ce=0.6737  L_trust=1.0375 (iou=1.000 syn=0.075 pdg=0.000)
[train] ep=1 step=28350  L_total=0.8110  L_ce=0.7260  L_trust=0.8500 (iou=0.750 syn=0.075 pdg=0.125)
[train] ep=1 step=28400  L_total=1.0039  L_ce=0.9931  L_trust=0.1079 (iou=0.000 syn=0.091 pdg=0.125)
[train] ep=1 step=28450  L_total=0.0038  L_ce=0.0038  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=28500  L_total=0.1119  L_ce=0.0019  L_trust=1.1000 (iou=1.000 syn=0.075 pdg=0.125)
[train] ep=1 step=28550  L_total=0.0022  L_ce=0.0022  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=28600  L_total=0.0035  L_ce=0.0035  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=28650  L_total=0.0073  L_ce=0.0073  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=28700  L_total=0.0018  L_ce=0.0018  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=28750  L_total=0.7499  L_ce=0.6399  L_trust=1.1000 (iou=1.000 syn=0.075 pdg=0.125)
[train] ep=1 step=28800  L_total=0.0724  L_ce=0.0023  L_trust=0.7001 (iou=0.600 syn=0.075 pdg=0.125)
[train] ep=1 step=28850  L_total=0.0021  L_ce=0.0021  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=28900  L_total=0.0057  L_ce=0.0057  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=28950  L_total=0.0028  L_ce=0.0028  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=29000  L_total=0.0029  L_ce=0.0029  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=29050  L_total=0.0033  L_ce=0.0033  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=29100  L_total=0.0140  L_ce=0.0037  L_trust=0.1029 (iou=0.000 syn=0.081 pdg=0.125)
[train] ep=1 step=29150  L_total=0.0021  L_ce=0.0021  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=29200  L_total=0.0995  L_ce=0.0049  L_trust=0.9462 (iou=0.846 syn=0.075 pdg=0.125)
[train] ep=1 step=29250  L_total=0.0084  L_ce=0.0047  L_trust=0.0375 (iou=0.000 syn=0.075 pdg=0.000)
[train] ep=1 step=29300  L_total=0.0033  L_ce=0.0033  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=29350  L_total=0.0029  L_ce=0.0029  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=29400  L_total=0.0017  L_ce=0.0017  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=29450  L_total=0.0016  L_ce=0.0016  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=29500  L_total=0.0010  L_ce=0.0010  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=29550  L_total=0.0030  L_ce=0.0030  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=29600  L_total=0.0031  L_ce=0.0031  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=29650  L_total=0.0187  L_ce=0.0086  L_trust=0.1003 (iou=0.000 syn=0.076 pdg=0.125)
[train] ep=1 step=29700  L_total=0.0071  L_ce=0.0033  L_trust=0.0375 (iou=0.000 syn=0.075 pdg=0.000)
[train] ep=1 step=29750  L_total=0.0042  L_ce=0.0042  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=29800  L_total=0.0017  L_ce=0.0017  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=29850  L_total=0.0051  L_ce=0.0051  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=29900  L_total=0.0461  L_ce=0.0028  L_trust=0.4333 (iou=0.333 syn=0.075 pdg=0.125)
[train] ep=1 step=29950  L_total=0.0022  L_ce=0.0022  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=30000  L_total=0.0040  L_ce=0.0040  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=30050  L_total=0.0873  L_ce=0.0023  L_trust=0.8500 (iou=0.750 syn=0.075 pdg=0.125)
[train] ep=1 step=30100  L_total=0.0146  L_ce=0.0046  L_trust=0.1000 (iou=0.000 syn=0.075 pdg=0.125)
[train] ep=1 step=30150  L_total=0.1169  L_ce=0.0031  L_trust=1.1375 (iou=0.938 syn=0.150 pdg=0.250)
[train] ep=1 step=30200  L_total=0.6912  L_ce=0.6812  L_trust=0.1000 (iou=0.000 syn=0.075 pdg=0.125)
[train] ep=1 step=30250  L_total=0.0461  L_ce=0.0028  L_trust=0.4334 (iou=0.333 syn=0.075 pdg=0.125)
[train] ep=1 step=30300  L_total=0.0916  L_ce=0.0050  L_trust=0.8667 (iou=0.667 syn=0.150 pdg=0.250)
[train] ep=1 step=30350  L_total=0.0030  L_ce=0.0030  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=30400  L_total=0.0053  L_ce=0.0053  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=30450  L_total=0.0033  L_ce=0.0033  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=30500  L_total=0.5551  L_ce=0.5551  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=30550  L_total=0.0034  L_ce=0.0034  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=30600  L_total=0.1138  L_ce=0.0041  L_trust=1.0971 (iou=1.000 syn=0.075 pdg=0.119)
[train] ep=1 step=30650  L_total=0.0174  L_ce=0.0074  L_trust=0.1000 (iou=0.000 syn=0.075 pdg=0.125)
[train] ep=1 step=30700  L_total=0.0047  L_ce=0.0047  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=30750  L_total=0.0021  L_ce=0.0021  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=30800  L_total=0.1064  L_ce=0.0026  L_trust=1.0379 (iou=1.000 syn=0.075 pdg=0.001)
[train] ep=1 step=30850  L_total=0.1073  L_ce=0.0035  L_trust=1.0375 (iou=1.000 syn=0.075 pdg=0.000)
[train] ep=1 step=30900  L_total=0.7093  L_ce=0.7093  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=30950  L_total=0.0037  L_ce=0.0037  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=31000  L_total=0.0026  L_ce=0.0026  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=31050  L_total=0.0611  L_ce=0.0023  L_trust=0.5881 (iou=0.551 syn=0.075 pdg=0.000)
[train] ep=1 step=31100  L_total=0.0460  L_ce=0.0027  L_trust=0.4333 (iou=0.333 syn=0.075 pdg=0.125)
[train] ep=1 step=31150  L_total=0.0019  L_ce=0.0019  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=31200  L_total=0.0021  L_ce=0.0021  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=31250  L_total=0.0023  L_ce=0.0023  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=31300  L_total=0.9077  L_ce=0.8077  L_trust=1.0000 (iou=1.000 syn=0.000 pdg=0.000)
[train] ep=1 step=31350  L_total=0.4565  L_ce=0.4560  L_trust=0.0045 (iou=0.000 syn=0.005 pdg=0.004)
[train] ep=1 step=31400  L_total=0.0018  L_ce=0.0018  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=31450  L_total=0.1097  L_ce=0.0035  L_trust=1.0621 (iou=1.000 syn=0.118 pdg=0.006)
[train] ep=1 step=31500  L_total=0.0449  L_ce=0.0449  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=31550  L_total=0.1120  L_ce=0.0020  L_trust=1.1000 (iou=1.000 syn=0.075 pdg=0.125)
[train] ep=1 step=31600  L_total=0.0017  L_ce=0.0017  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=31650  L_total=0.0028  L_ce=0.0028  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=31700  L_total=0.0044  L_ce=0.0044  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=31750  L_total=0.8143  L_ce=0.7143  L_trust=1.0000 (iou=1.000 syn=0.000 pdg=0.000)
[train] ep=1 step=31800  L_total=0.0025  L_ce=0.0025  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=31850  L_total=0.0033  L_ce=0.0033  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=31900  L_total=0.0020  L_ce=0.0020  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=31950  L_total=0.6028  L_ce=0.6028  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=32000  L_total=0.0038  L_ce=0.0038  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=32050  L_total=0.0155  L_ce=0.0055  L_trust=0.1000 (iou=0.000 syn=0.075 pdg=0.125)
[train] ep=1 step=32100  L_total=0.0036  L_ce=0.0036  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=32150  L_total=0.0046  L_ce=0.0046  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=32200  L_total=0.0459  L_ce=0.0026  L_trust=0.4333 (iou=0.333 syn=0.075 pdg=0.125)
[train] ep=1 step=32250  L_total=0.0036  L_ce=0.0036  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=32300  L_total=0.0177  L_ce=0.0036  L_trust=0.1413 (iou=0.040 syn=0.077 pdg=0.125)
[train] ep=1 step=32350  L_total=1.3862  L_ce=1.2862  L_trust=1.0000 (iou=0.900 syn=0.075 pdg=0.125)
[train] ep=1 step=32400  L_total=0.0023  L_ce=0.0023  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=32450  L_total=0.0023  L_ce=0.0023  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=32500  L_total=0.0032  L_ce=0.0032  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=32550  L_total=0.0020  L_ce=0.0020  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=32600  L_total=0.0026  L_ce=0.0026  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=32650  L_total=0.0030  L_ce=0.0030  L_trust=0.0000 (iou=0.000 syn=0.000 pdg=0.000)
[train] ep=1 step=32700  L_total=0.0130  L_ce=0.0030  L_trust=0.1000 (iou=0.000 syn=0.075 pdg=0.125)
[train] ep=1 step=32750  L_total=0.0084  L_ce=0.0025  L_trust=0.0594 (iou=0.000 syn=0.119 pdg=0.000)
